date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:22	13240/13240	---M--	200	added ('OK')	image/svg+xml	etag:%225380eb1-33b8-5b2beaa749cca%22	http://pxdraft.com/pxdemo/softon/static/img/feature-9.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-9.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
14:55:24	5392/5392	---M--	200	added ('OK')	image/svg+xml	etag:%225380ea8-1510-5b2beaa4a9eb8%22	http://pxdraft.com/pxdemo/softon/static/img/feature-11.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-11.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
14:55:24	14067/14067	---M--	200	added ('OK')	image/svg+xml	etag:%225380e9e-36f3-5b2bea9991d05%22	http://pxdraft.com/pxdemo/softon/static/img/apple.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/apple.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
14:55:25	9704/9704	---M--	200	added ('OK')	image/svg+xml	etag:%225380eb2-25e8-5b2beaa7b2895%22	http://pxdraft.com/pxdemo/softon/static/img/google-play.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/google-play.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
14:55:50	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2253820fc-12b44-5b2beaee1ef90%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.woff2	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.woff2	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:55:58	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253820f9-207aa-5b2beaec92f96%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.eot	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:00	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253820f9-207aa-5b2beaec92f96%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.eot?	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:10	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%2253820f8-aec72-5b2beaec62254%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.svg	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:14	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2253820fb-15ee0-5b2beaed54d2b%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.woff	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.woff	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:19	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253820fd-8656-5b2beaedfc8c7%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.eot	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:19	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%225382101-3510-5b2beaef690d9%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.woff2	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.woff2	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:23	16800/16800	---M--	200	added ('OK')	font/woff	etag:%225382100-41a0-5b2beaef0ff0f%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.woff	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.woff	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:25	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253820fd-8656-5b2beaedfc8c7%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.eot?	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:26	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2253820fa-20678-5b2beaed7a2d4%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.ttf	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-brands-400.ttf	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:26	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%2253820fe-233c2-5b2beaef16c6f%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.svg	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:30	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%2253820ff-852c-5b2beaee9b3db%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.ttf	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-regular-400.ttf	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:56:48	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%225382106-13654-5b2beaf35b8ec%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.woff2	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.woff2	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:57:07	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225382102-31896-5b2beaf087eb8%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.eot	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:57:08	103300/103300	---M--	200	added ('OK')	font/woff	etag:%225382105-19384-5b2beaf2cd390%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.woff	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.woff	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:57:08	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225382102-31896-5b2beaf087eb8%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.eot?	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:57:16	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Feb%202021%2009:27:09%20GMT	http://pxdraft.com/pxdemo/softon/static/vendor/owl-carousel/css/owl.video.play.png	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/owl-carousel/css/owl.video.play.79.delayed	(from http://pxdraft.com/pxdemo/softon/static/vendor/owl-carousel/css/owl.carousel.min.css)
14:57:18	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%225382103-db192-5b2beaf33384a%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.svg	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
14:57:32	668663/668663	---M--	200	added ('OK')	image/jpeg	etag:%225380ea5-a33f7-5b2beaa537c44%22	http://pxdraft.com/pxdemo/softon/static/img/contact-us.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/contact-us.jpg	(from http://pxdraft.com/pxdemo/softon/contact-us.html)
14:57:37	202616/202616	---M--	200	added ('OK')	font/ttf	etag:%225382104-31778-5b2beaf1f007a%22	http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.ttf	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/vendor/fontawesome/webfonts/fa-solid-900.ttf	(from http://pxdraft.com/pxdemo/softon/static/vendor/fontawesome/css/all.min.css)
